eval_idx,dataset_idx,method,noise_strength,n_povs,unified_score,mean_bbox_iou,mean_camera_similarity,detection_f1,count_accuracy
3,3,refinement,0.5,1,0.2698000853076418,0.013875456054515942,,0.39999999999999997,0.0
3,3,refinement,0.5,2,0.3232475179983656,0.0,,0.35294117647058826,0.0
3,3,refinement,0.5,3,0.31522336136554874,0.0,,0.22222222222222224,0.0
3,3,refinement,0.5,4,0.24243246085881331,0.04130080076360452,,0.25,0.0
3,3,refinement,0.5,5,0.2676657029631153,0.0,,0.34782608695652173,0.0
3,3,refinement,0.5,6,0.277685214148525,0.011715116979520683,,0.4615384615384615,0.0
3,3,refinement,0.5,7,0.305733828045637,3.6505226571770335e-05,,0.2857142857142857,0.0
3,3,refinement,0.8,0,0.27417424085828546,0.013874917699351022,,0.39999999999999997,0.0
3,3,refinement,0.8,1,0.2584849076913683,0.018408352863684193,,0.22680412371134023,0.0
3,3,refinement,0.8,2,0.24479244824029683,0.007080276391600123,,0.2,0.0
3,3,refinement,0.8,3,0.3261688761229611,0.016832583521576516,,0.43478260869565216,0.0
3,3,refinement,0.8,4,0.241306194310009,0.041292280208634805,,0.25,0.0
3,3,refinement,0.8,5,0.24128754931809177,0.040824672944478,,0.25,0.0
3,3,refinement,0.8,6,0.26440417174817243,0.0205325389089559,,0.4,0.0
3,3,refinement,0.8,7,0.2504717238772455,0.0,,0.125,0.0
4,4,accumulation,N/A,0,0.3798249751968257,0.14631967949372812,,0.18181818181818182,0.0
4,4,accumulation,N/A,1,0.3238428147615877,0.19262874840174204,,0.125,0.3333333333333333
4,4,accumulation,N/A,2,0.2815837951595851,0.20652237364566142,,0.15384615384615383,0.0
4,4,accumulation,N/A,3,0.30229879623840233,0.12626598123644747,,0.18181818181818182,0.0
4,4,accumulation,N/A,4,0.38935769527130243,0.17230689214755995,,0.1282051282051282,0.3333333333333333
4,4,accumulation,N/A,5,0.3717376053330492,0.03080418214366935,,0.4615384615384615,0.0
4,4,accumulation,N/A,6,0.34695296398533354,0.01696511415342195,,0.2857142857142857,0.0
4,4,accumulation,N/A,7,0.4115632310805638,0.13573042144313627,,0.33333333333333337,0.5
4,4,refinement,0.5,0,0.3798249751968257,0.14631967949372812,,0.18181818181818182,0.0
4,4,refinement,0.5,1,0.379021710145146,0.14267096232183307,,0.18181818181818182,0.0
